0, 0, 0.000136066, -0.596917, -0.80106, -0.997541, -0.0419893, -0.056121, -0.00179938, -0.62493, 0.499552
0, 1, -0.000351439, -0.579139, -0.813299, -0.995407, -0.0557511, -0.0778211, -0.00312253, -0.621804, 0.485401
0, 2, -0.000486192, -0.521855, -0.848396, -0.983435, -0.0962849, -0.153571, -0.00892744, -0.613295, 0.441689
0, 3, -0.000590777, -0.511967, -0.853902, -0.980431, -0.102866, -0.167853, -0.0101293, -0.612014, 0.434229
0, 4, -0.0010472, -0.482062, -0.869682, -0.969232, -0.122143, -0.213705, -0.0140708, -0.608427, 0.411562
0, 5, -0.00107292, -0.476648, -0.872442, -0.967013, -0.125274, -0.221793, -0.0147723, -0.607867, 0.407744
0, 6, -0.00130498, -0.461326, -0.879938, -0.959679, -0.134497, -0.246833, -0.0169447, -0.606252, 0.396223
0, 7, -0.00345679, -0.355782, -0.924968, -0.877367, -0.185767, -0.442401, -0.0332368, -0.598051, 0.31704
0, 8, -0.0044584, -0.308567, -0.941641, -0.815453, -0.199456, -0.543373, -0.0409943, -0.595781, 0.280214
0, 9, -0.00409647, -0.302324, -0.943756, -0.807433, -0.200466, -0.554856, -0.0418513, -0.59558, 0.276082
0, 10, -0.00617532, -0.224132, -0.966998, -0.65862, -0.200429, -0.725291, -0.0541787, -0.593659, 0.213252
0, 11, -0.00575619, -0.0738058, -0.995971, -0.236355, -0.100765, -0.966428, -0.0724347, -0.594099, 0.0796593
0, 12, -0.00279961, -0.0238988, -0.999434, -0.0755193, -0.0359823, -0.996495, -0.0753633, -0.594648, 0.0271834
0, 13, 0.00797875, 0.0437571, -0.998302, 0.136071, 0.0762165, -0.987763, 0.120296, 0.511525, 0.0560411
0, 14, 0.0134382, 0.0661964, -0.994493, 0.199181, 0.118012, -0.972831, 0.148279, 0.463672, 0.0866061
0, 15, 0.0195981, 0.0834475, -0.991019, 0.247259, 0.153541, -0.956707, 0.174185, 0.421804, 0.112713
0, 16, 0.0231551, 0.0905217, -0.988646, 0.269335, 0.171161, -0.947714, 0.187769, 0.400674, 0.125726
0, 17, 0.0239452, 0.0932048, -0.987384, 0.276415, 0.17701, -0.944596, 0.192387, 0.393611, 0.130057
