0, 0, 0.000605348, -0.597375, -0.800474, -0.997541, -0.0419893, -0.056121, -0.00179938, -0.62493, 0.499552
0, 1, -0.000123871, -0.579075, -0.81339, -0.995407, -0.0557511, -0.0778211, -0.00312253, -0.621804, 0.485401
0, 2, -0.00100815, -0.522254, -0.848563, -0.983435, -0.0962849, -0.153571, -0.00892744, -0.613295, 0.441689
0, 3, -0.000591058, -0.511913, -0.854005, -0.980431, -0.102866, -0.167853, -0.0101293, -0.612014, 0.434229
0, 4, -0.000334195, -0.482197, -0.868777, -0.969232, -0.122143, -0.213705, -0.0140708, -0.608427, 0.411562
0, 5, -0.00150875, -0.474878, -0.875224, -0.967013, -0.125274, -0.221793, -0.0147723, -0.607867, 0.407744
0, 6, -0.00574014, -0.462282, -0.877589, -0.959679, -0.134497, -0.246833, -0.0169447, -0.606252, 0.396223
0, 7, -0.00548717, -0.356823, -0.924678, -0.877367, -0.185767, -0.442401, -0.0332368, -0.598051, 0.31704
0, 8, -0.0036189, -0.30791, -0.943875, -0.815453, -0.199456, -0.543373, -0.0409943, -0.595781, 0.280214
0, 9, -0.00490345, -0.303142, -0.94401, -0.807433, -0.200466, -0.554856, -0.0418513, -0.59558, 0.276082
0, 10, -0.00514133, -0.220931, -0.969251, -0.65862, -0.200429, -0.725291, -0.0541787, -0.593659, 0.213252
0, 11, -0.0122792, -0.0712726, -0.996164, -0.236355, -0.100765, -0.966428, -0.0724347, -0.594099, 0.0796593
0, 12, -0.00395216, -0.0217878, -0.999686, -0.0755193, -0.0359823, -0.996495, -0.0753633, -0.594648, 0.0271834
0, 13, 0.00904407, 0.0462943, -0.9957, 0.136071, 0.0762165, -0.987763, 0.120296, 0.511525, 0.0560411
0, 14, 0.0159347, 0.0641165, -0.997167, 0.199181, 0.118012, -0.972831, 0.148279, 0.463672, 0.0866061
0, 15, 0.0210143, 0.0820569, -0.98944, 0.247259, 0.153541, -0.956707, 0.174185, 0.421804, 0.112713
0, 16, 0.0197517, 0.090522, -0.992154, 0.269335, 0.171161, -0.947714, 0.187769, 0.400674, 0.125726
0, 17, 0.0262439, 0.0973113, -0.984764, 0.276415, 0.17701, -0.944596, 0.192387, 0.393611, 0.130057
0, 18, 0.0955593, 0.155885, -0.936418, 0.460127, 0.388708, -0.798241, 0.393584, 0.13147, 0.290892
0, 19, 0.109467, 0.159984, -0.92613, 0.476842, 0.420151, -0.772072, 0.428171, 0.0936179, 0.31539
0, 20, 0.110508, 0.160418, -0.9242, 0.479363, 0.425336, -0.767659, 0.433957, 0.0874612, 0.319443
0, 21, 0.127601, 0.159492, -0.911835, 0.490885, 0.451024, -0.745392, 0.462905, 0.0573867, 0.339574
0, 22, 0.238419, 0.156511, -0.829396, 0.527158, 0.609396, -0.592235, 0.644987, -0.105133, 0.465934
0, 23, 0.321233, 0.139361, -0.775013, 0.522283, 0.686035, -0.506534, 0.72715, -0.162852, 0.529197
0, 24, 0.358583, 0.132665, -0.747098, 0.515397, 0.717476, -0.468609, 0.757318, -0.180986, 0.555829
0, 25, 0.38247, 0.126048, -0.727878, 0.509749, 0.736246, -0.445081, 0.773815, -0.189984, 0.571978
0, 26, 0.432139, 0.112734, -0.690178, 0.495574, 0.771674, -0.398655, 0.800792, -0.202715, 0.603082
0, 27, 0.441155, 0.112387, -0.683417, 0.492305, 0.778413, -0.389498, 0.805162, -0.204441, 0.609106
0, 28, 0.457057, 0.108011, -0.672779, 0.487144, 0.788304, -0.375856, 0.811042, -0.206532, 0.618015
0, 29, 0.470678, 0.10292, -0.659391, 0.481686, 0.797929, -0.362337, 0.816096, -0.208037, 0.626771
0, 30, 0.500451, 0.0996902, -0.63923, 0.469915, 0.816382, -0.335709, 0.823641, -0.209347, 0.643814
0, 31, 0.507739, 0.0944545, -0.631939, 0.467848, 0.819353, -0.331329, 0.824558, -0.209351, 0.646593
0, 32, 0.558819, 0.0809006, -0.58975, 0.445629, 0.847441, -0.288547, 0.828202, -0.206229, 0.673387
0, 33, 0.565162, 0.080238, -0.586362, 0.443262, 0.850087, -0.284378, 0.828002, -0.205616, 0.675966
0, 34, 0.57073, 0.0780291, -0.581325, 0.440869, 0.852704, -0.280232, 0.827698, -0.204951, 0.678526
0, 35, 0.598585, 0.0677951, -0.550656, 0.426013, 0.867797, -0.255817, 0.823657, -0.199911, 0.693489
0, 36, 0.686256, 0.0507747, -0.480008, 0.37982, 0.90503, -0.191458, 0.791204, -0.177176, 0.732097
0, 37, 0.733318, 0.0393797, -0.437443, 0.353348, 0.921604, -0.160598, 0.761355, -0.161179, 0.750192
0, 38, 0.796101, 0.0286421, -0.370552, 0.310062, 0.943431, -0.117469, 0.697835, -0.132849, 0.774995
0, 39, 0.873199, 0.0148632, -0.276019, 0.248353, 0.966203, -0.0690781, 0.580401, -0.0918525, 0.801933
0, 40, 0.920034, 0.00846621, -0.205034, 0.201444, 0.978631, -0.0412548, 0.473546, -0.0630479, 0.816686
0, 41, 0.926624, 0.00972242, -0.19616, 0.19806, 0.979393, -0.0395274, 0.465336, -0.0611071, 0.817572
0, 42, 0.938257, 0.00575466, -0.163597, 0.174277, 0.984287, -0.0284159, 0.405935, -0.0481108, 0.823139
0, 43, 0.956454, 0.0036549, -0.132204, 0.153776, 0.987898, -0.0202638, 0.35256, -0.0379153, 0.827026
0, 44, 0.95669, 0.00214686, -0.128159, 0.15035, 0.98845, -0.0190289, 0.343465, -0.0363111, 0.827593
0, 45, 0.984482, 0.000834039, 0.165764, 0.0433822, -0.999032, 0.00729863, -0.208776, -0.00305506, 0.822763
0, 46, 0.982031, -0.00251913, 0.186291, 0.0572442, -0.998301, 0.0108635, -0.247744, -0.00528639, 0.819671
0, 47, 0.979581, -0.0004146, 0.192281, 0.0607077, -0.998085, 0.0118485, -0.257398, -0.00593535, 0.818841
