0, 0, -0.00358531, -0.621193, -0.792561, -0.997541, -0.0419893, -0.056121, -0.00179938, -0.62493, 0.499552
0, 1, 0.00748083, -0.55961, -0.8051, -0.995407, -0.0557511, -0.0778211, -0.00312253, -0.621804, 0.485401
0, 2, -0.000969547, -0.522427, -0.848888, -0.983435, -0.0962849, -0.153571, -0.00892744, -0.613295, 0.441689
0, 3, 0.000217909, -0.535643, -0.843128, -0.980431, -0.102866, -0.167853, -0.0101293, -0.612014, 0.434229
0, 4, -0.00576693, -0.487682, -0.876473, -0.969232, -0.122143, -0.213705, -0.0140708, -0.608427, 0.411562
0, 5, -0.010356, -0.492946, -0.865388, -0.967013, -0.125274, -0.221793, -0.0147723, -0.607867, 0.407744
0, 6, -0.0024979, -0.459886, -0.877577, -0.959679, -0.134497, -0.246833, -0.0169447, -0.606252, 0.396223
0, 7, -0.0058402, -0.362895, -0.914647, -0.877367, -0.185767, -0.442401, -0.0332368, -0.598051, 0.31704
0, 8, -0.00670228, -0.310134, -0.934767, -0.815453, -0.199456, -0.543373, -0.0409943, -0.595781, 0.280214
0, 9, -0.00289559, -0.307112, -0.949578, -0.807433, -0.200466, -0.554856, -0.0418513, -0.59558, 0.276082
0, 10, -0.00890567, -0.219298, -0.965621, -0.65862, -0.200429, -0.725291, -0.0541787, -0.593659, 0.213252
0, 11, -0.0254381, -0.0655679, -0.972422, -0.236355, -0.100765, -0.966428, -0.0724347, -0.594099, 0.0796593
0, 12, -0.00804294, -0.0323909, -1.01785, -0.0755193, -0.0359823, -0.996495, -0.0753633, -0.594648, 0.0271834
0, 13, 0.00221881, 0.0418284, -1.00053, 0.136071, 0.0762165, -0.987763, 0.120296, 0.511525, 0.0560411
0, 14, 0.0121346, 0.079166, -0.995461, 0.199181, 0.118012, -0.972831, 0.148279, 0.463672, 0.0866061
0, 15, 0.0194759, 0.0687888, -0.985802, 0.247259, 0.153541, -0.956707, 0.174185, 0.421804, 0.112713
0, 16, 0.00625334, 0.0810882, -0.991538, 0.269335, 0.171161, -0.947714, 0.187769, 0.400674, 0.125726
0, 17, 0.0215733, 0.0851507, -1.00341, 0.276415, 0.17701, -0.944596, 0.192387, 0.393611, 0.130057
0, 18, 0.0919341, 0.16061, -0.939886, 0.460127, 0.388708, -0.798241, 0.393584, 0.13147, 0.290892
0, 19, 0.124556, 0.163243, -0.93908, 0.476842, 0.420151, -0.772072, 0.428171, 0.0936179, 0.31539
0, 20, 0.11358, 0.162928, -0.925342, 0.479363, 0.425336, -0.767659, 0.433957, 0.0874612, 0.319443
0, 21, 0.12139, 0.161539, -0.910628, 0.490885, 0.451024, -0.745392, 0.462905, 0.0573867, 0.339574
0, 22, 0.250849, 0.14591, -0.826878, 0.527158, 0.609396, -0.592235, 0.644987, -0.105133, 0.465934
0, 23, 0.316119, 0.13574, -0.768291, 0.522283, 0.686035, -0.506534, 0.72715, -0.162852, 0.529197
0, 24, 0.357285, 0.131678, -0.745576, 0.515397, 0.717476, -0.468609, 0.757318, -0.180986, 0.555829
0, 25, 0.387891, 0.117423, -0.724641, 0.509749, 0.736246, -0.445081, 0.773815, -0.189984, 0.571978
0, 26, 0.425347, 0.116608, -0.700152, 0.495574, 0.771674, -0.398655, 0.800792, -0.202715, 0.603082
0, 27, 0.440803, 0.108743, -0.681335, 0.492305, 0.778413, -0.389498, 0.805162, -0.204441, 0.609106
0, 28, 0.468275, 0.107977, -0.665739, 0.487144, 0.788304, -0.375856, 0.811042, -0.206532, 0.618015
0, 29, 0.469218, 0.097649, -0.659736, 0.481686, 0.797929, -0.362337, 0.816096, -0.208037, 0.626771
0, 30, 0.50407, 0.107398, -0.590876, 0.469915, 0.816382, -0.335709, 0.823641, -0.209347, 0.643814
0, 31, 0.510169, 0.0926261, -0.634551, 0.467848, 0.819353, -0.331329, 0.824558, -0.209351, 0.646593
0, 32, 0.552576, 0.0881554, -0.582998, 0.445629, 0.847441, -0.288547, 0.828202, -0.206229, 0.673387
0, 33, 0.557907, 0.0764216, -0.591699, 0.443262, 0.850087, -0.284378, 0.828002, -0.205616, 0.675966
0, 34, 0.568442, 0.0815665, -0.580933, 0.440869, 0.852704, -0.280232, 0.827698, -0.204951, 0.678526
0, 35, 0.602827, 0.0682372, -0.557207, 0.426013, 0.867797, -0.255817, 0.823657, -0.199911, 0.693489
0, 36, 0.688718, 0.0510682, -0.478011, 0.37982, 0.90503, -0.191458, 0.791204, -0.177176, 0.732097
0, 37, 0.710741, 0.0309797, -0.453605, 0.353348, 0.921604, -0.160598, 0.761355, -0.161179, 0.750192
0, 38, 0.796183, 0.0289438, -0.371, 0.310062, 0.943431, -0.117469, 0.697835, -0.132849, 0.774995
0, 39, 0.858725, 0.0116788, -0.268913, 0.248353, 0.966203, -0.0690781, 0.580401, -0.0918525, 0.801933
0, 40, 0.920098, 0.00342893, -0.201515, 0.201444, 0.978631, -0.0412548, 0.473546, -0.0630479, 0.816686
0, 41, 0.920464, -0.00271727, -0.205719, 0.19806, 0.979393, -0.0395274, 0.465336, -0.0611071, 0.817572
0, 42, 0.94465, 0.0093103, -0.157587, 0.174277, 0.984287, -0.0284159, 0.405935, -0.0481108, 0.823139
0, 43, 0.961209, 0.0107, -0.141948, 0.153776, 0.987898, -0.0202638, 0.35256, -0.0379153, 0.827026
0, 44, 0.953239, 0.0181121, -0.120666, 0.15035, 0.98845, -0.0190289, 0.343465, -0.0363111, 0.827593
0, 45, 0.977141, -0.00490311, 0.16281, 0.0433822, -0.999032, 0.00729863, -0.208776, -0.00305506, 0.822763
0, 46, 0.973293, 0.001737, 0.185879, 0.0572442, -0.998301, 0.0108635, -0.247744, -0.00528639, 0.819671
0, 47, 0.976354, -0.0013028, 0.191767, 0.0607077, -0.998085, 0.0118485, -0.257398, -0.00593535, 0.818841
0, 48, 0.97029, -0.00415221, 0.205217, 0.0745522, -0.997086, 0.0161657, -0.295622, -0.00888538, 0.815296
0, 49, 0.866562, -0.00887937, 0.38867, 0.200914, -0.975899, 0.0851709, -0.604987, -0.0577255, 0.765707
1, 0, -0.302267, -0.000149976, 0.952889, -0.0399942, -0.991258, 0.125731, -0.795533, 0.000805337, -0.246705
1, 1, -0.31819, -0.00150055, 0.920661, -0.036431, -0.992979, 0.112543, -0.792983, 0.000681492, -0.250682
1, 2, -0.358446, 0.0084184, 0.93228, -0.0108111, 0.999574, 0.0271032, -0.749403, 7.638e-05, -0.301744
1, 3, -0.366968, -0.0067919, 0.925532, -0.0217425, 0.998402, 0.0521524, -0.736671, 0.000325123, -0.313345
1, 4, -0.385128, -0.000492345, 0.939444, -0.029009, 0.99729, 0.0676082, -0.727644, 0.000598178, -0.321038
1, 5, -0.443127, -0.00108163, 0.897067, -0.0721037, 0.987131, 0.142734, -0.664833, 0.00442654, -0.36646
1, 6, -0.550199, 0.0208593, 0.809414, -0.172681, 0.955203, 0.240353, -0.460628, 0.035037, -0.470179
1, 7, -0.574159, 0.00967458, 0.799054, -0.220058, 0.939894, 0.2611, -0.342535, 0.0633314, -0.51667
1, 8, -0.61982, 0.0239915, 0.679579, -0.307286, 0.912083, 0.271441, -0.107553, 0.141071, -0.595776
1, 9, -0.623138, 0.0254803, 0.674912, -0.313979, 0.909923, 0.271029, -0.0892667, 0.148342, -0.60144
1, 10, -0.631787, 0.0259653, 0.665455, -0.320671, 0.907754, 0.270466, -0.0710153, 0.155781, -0.60704
1, 11, -0.625439, 0.0289952, 0.657966, -0.327362, 0.905574, 0.269757, -0.0528117, 0.163386, -0.612577
1, 12, -0.629364, 0.0346655, 0.645035, -0.34074, 0.901176, 0.267915, -0.0165982, 0.179074, -0.623457
1, 13, -0.627614, 0.0440835, 0.577908, -0.377502, 0.888728, 0.260107, 0.0809275, 0.225201, -0.65201
1, 14, -0.605176, 0.0743423, 0.528951, -0.434143, 0.868016, 0.240973, 0.221943, 0.303123, -0.692028
1, 15, -0.581218, 0.120918, 0.44445, -0.493563, 0.843297, 0.212712, 0.351997, 0.389814, -0.728667
1, 16, -0.563267, 0.139153, 0.418318, -0.513146, 0.834262, 0.201711, 0.389839, 0.418588, -0.739515
1, 17, -0.544598, 0.14728, 0.389271, -0.535795, 0.823154, 0.187993, 0.430077, 0.451519, -0.751286
1, 18, -0.47714, 0.221738, 0.27351, -0.608116, 0.781889, 0.137274, 0.530044, 0.549726, -0.783075
1, 19, -0.466232, 0.229429, 0.26494, -0.614213, 0.777933, 0.132526, 0.536287, 0.557209, -0.785331
1, 20, -0.387338, 0.293204, 0.159865, -0.675805, 0.732674, 0.0804735, 0.577717, 0.621181, -0.803985
1, 21, -0.391117, 0.315314, 0.148871, -0.678615, 0.730349, 0.0779214, 0.578603, 0.623465, -0.804642
1, 22, -0.361141, 0.344136, 0.107487, -0.695213, 0.716079, 0.0625298, 0.581899, 0.635511, -0.808141
1, 23, -0.354659, 0.330568, 0.128113, -0.703338, 0.70874, 0.0547977, 0.58227, 0.640428, -0.809604
1, 24, -0.277119, 0.426748, 0.0235539, -0.749485, 0.661968, 0.00844894, 0.567622, 0.65306, -0.814348
1, 25, -0.274523, 0.449064, -0.0150469, -0.754324, 0.656494, 0.00335357, 0.564319, 0.652573, -0.814448
1, 26, -0.25615, 0.458622, -0.027689, -0.770787, 0.636932, -0.0143026, 0.550352, 0.647731, -0.814121
1, 27, -0.197172, 0.539866, -0.131801, -0.811715, 0.580952, -0.0601054, 0.495888, 0.609271, -0.807954
1, 28, -0.182044, 0.53825, -0.12984, -0.813717, 0.577902, -0.0624024, 0.492447, 0.606207, -0.807416
1, 29, -0.180338, 0.554212, -0.159171, -0.823501, 0.56251, -0.0736798, 0.474527, 0.58933, -0.804409
1, 30, -0.133974, 0.598562, -0.21218, -0.836576, 0.540601, -0.0888342, 0.447643, 0.561376, -0.799312
1, 31, -0.0808383, 0.673124, -0.350035, -0.886411, 0.439685, -0.144749, 0.313661, 0.380669, -0.764481
1, 32, -0.0768564, 0.671505, -0.353528, -0.887821, 0.43635, -0.146194, 0.309184, 0.373436, -0.76303
1, 33, -0.0455034, 0.715137, -0.44752, -0.912643, 0.372384, -0.168563, 0.225935, 0.222512, -0.731703
1, 34, -0.0179707, 0.726488, -0.476699, -0.919793, 0.35199, -0.173445, 0.201018, 0.170326, -0.720353
1, 35, -0.0358149, 0.725544, -0.47079, -0.920957, 0.348584, -0.174149, 0.196957, 0.161457, -0.718395
1, 36, -0.0495918, 0.722609, -0.502945, -0.92778, 0.328107, -0.17768, 0.17322, 0.107355, -0.70625
1, 37, -0.0160833, 0.748207, -0.583877, -0.948827, 0.259394, -0.180119, 0.103488, -0.0804516, -0.661009
1, 38, -0.0071874, 0.689569, -0.695011, -0.974706, 0.161884, -0.154083, 0.0356579, -0.343182, -0.586124
1, 39, -0.0030979, 0.69898, -0.733351, -0.977223, 0.151317, -0.148788, 0.0306098, -0.370023, -0.577355
1, 40, -0.00212818, 0.640498, -0.758706, -0.989398, 0.0944538, -0.110314, 0.0106835, -0.505139, -0.528335
1, 41, 0.00638866, 0.626865, -0.77799, -0.991993, 0.0800942, -0.0976513, 0.0074412, -0.536352, -0.515511
1, 42, -0.000323304, 0.602811, -0.795868, -0.996366, 0.0512014, -0.0680614, 0.00283808, -0.595083, -0.489218
1, 43, -0.000911043, 0.577193, -0.818131, -0.998697, 0.0293958, -0.0417236, 0.000884132, -0.635584, -0.468955
1, 44, -0.00910825, 0.526904, -0.85244, 0.999623, 0.0144044, -0.0233851, 0.000187406, -0.706421, -0.427119
1, 45, 0.0100741, 0.430769, -0.89139, 0.982284, 0.0825219, -0.168252, 0.00490844, -0.787604, -0.357636
1, 46, -0.00123006, 0.406295, -0.908065, 0.96856, 0.10279, -0.226552, 0.00705561, -0.804738, -0.334957
1, 47, -0.00407071, 0.294328, -0.947762, 0.855381, 0.161045, -0.492329, 0.0130098, -0.831102, -0.249256
1, 48, -0.0214486, 0.250674, -0.968783, 0.810738, 0.168027, -0.560777, 0.0132301, -0.829097, -0.229297
1, 49, -0.0119151, 0.244585, -0.972783, 0.79056, 0.169878, -0.588351, 0.0131376, -0.827479, -0.22127
2, 0, -0.0127488, -0.0646313, -0.980472, -0.198051, -0.127364, -0.971882, -0.159685, -0.258558, 0.0664244
2, 1, -0.0289946, -0.0822617, -0.988323, -0.248277, -0.179723, -0.951871, -0.221289, -0.179768, 0.0916612
2, 2, -0.0681128, -0.0962702, -0.974388, -0.319278, -0.286715, -0.903248, -0.358136, -0.0402026, 0.139355
2, 3, -0.132574, -0.078004, -0.958001, -0.364513, -0.404099, -0.838948, -0.506754, 0.0706404, 0.186153
2, 4, -0.12683, -0.0968881, -0.95199, -0.369054, -0.421699, -0.828233, -0.527818, 0.0833609, 0.192748
2, 5, -0.180481, -0.0860956, -0.935309, -0.382346, -0.493829, -0.78099, -0.609155, 0.125501, 0.218866
2, 6, -0.19521, -0.0839789, -0.939743, -0.385971, -0.530706, -0.754571, -0.647172, 0.141157, 0.231756
2, 7, -0.281202, -0.0399193, -0.885685, -0.380568, -0.66676, -0.64078, -0.761894, 0.167768, 0.27793
2, 8, -0.456954, -0.0253297, -0.819109, -0.31295, -0.848287, -0.427168, -0.824303, 0.131168, 0.343419
2, 9, -0.544681, -0.0132657, -0.789712, -0.260063, -0.910118, -0.322571, -0.797227, 0.0961533, 0.371448
2, 10, -0.670735, -0.00485037, -0.720592, -0.13634, -0.980677, -0.140299, -0.64795, 0.0299324, 0.420443
2, 11, -0.711466, -0.00278942, -0.695479, -0.0876488, -0.9926, -0.0840396, -0.5656, 0.012961, 0.436806
2, 12, -0.708903, -0.00693674, -0.686139, -0.0777702, -0.994258, -0.073498, -0.547501, 0.0102991, 0.440003
2, 13, -0.752424, -0.00993107, -0.661891, -0.0229798, -0.999536, -0.0200157, -0.439272, 0.00094519, 0.457123
2, 14, -0.768898, -0.000144025, -0.6436, -0.00204718, 0.999996, -0.00171598, -0.385724, 7.66602e-06, 0.46464
2, 15, -0.791538, -0.0115908, -0.598217, -0.0868756, 0.994196, -0.0634637, -0.188243, 0.0147604, 0.488917
2, 16, -0.799733, -0.0121924, -0.569504, -0.0918339, 0.99355, -0.0665203, -0.176067, 0.0165516, 0.490282
2, 17, -0.803092, 0.0085867, -0.529485, -0.185009, 0.976213, -0.113049, 0.060469, 0.0710799, 0.514836
2, 18, -0.771298, 0.0238115, -0.481495, -0.266502, 0.953991, -0.1374, 0.269315, 0.152219, 0.534514
2, 19, -0.784115, 0.0191982, -0.462781, -0.275968, 0.951022, -0.139283, 0.293006, 0.163625, 0.536683
2, 20, -0.755831, 0.0332594, -0.426173, -0.33222, 0.931743, -0.146576, 0.428837, 0.239275, 0.549034
2, 21, -0.744313, 0.0409778, -0.402216, -0.35076, 0.924767, -0.147557, 0.471206, 0.266947, 0.552897
2, 22, -0.72694, 0.041232, -0.418223, -0.382943, 0.911897, -0.147644, 0.541134, 0.317808, 0.559345
2, 23, -0.69213, 0.0591, -0.350519, -0.423805, 0.894088, -0.144899, 0.622103, 0.386779, 0.567049
2, 24, -0.679534, 0.0900697, -0.330238, -0.437288, 0.887829, -0.143314, 0.646634, 0.410415, 0.569468
2, 25, -0.66115, 0.0923045, -0.33798, -0.446236, 0.883565, -0.142081, 0.662264, 0.426296, 0.57104
2, 26, -0.615394, 0.130273, -0.300518, -0.503545, 0.854001, -0.130862, 0.748896, 0.530515, 0.58044
2, 27, -0.58822, 0.168349, -0.26384, -0.537985, 0.834157, -0.12147, 0.788574, 0.59385, 0.585516
2, 28, -0.569818, 0.157814, -0.258794, -0.542241, 0.831584, -0.120177, 0.792775, 0.601638, 0.586112
